,u,i,ts,label,idx
7414,1513,1563,54,0,7415
7415,1345,1513,54,0,7416
7416,1563,1513,54,0,7417
7417,1562,27,54,0,7418
7418,314,1562,54,0,7419
7419,1562,314,54,0,7420
7420,1558,27,54,0,7421
7421,1313,735,54,0,7422
7422,1513,1562,54,0,7423
7423,1562,897,54,0,7424
7424,897,1562,54,0,7425
7425,1562,1513,54,0,7426
7426,1531,1345,54,0,7427
7427,1277,865,55,0,7428
7428,865,1557,55,0,7429
7429,1501,1487,55,0,7430
7430,1513,187,55,0,7431
7431,187,1513,55,0,7432
7432,1523,1562,55,0,7433
7433,1562,1523,55,0,7434
7434,1342,1525,55,0,7435
7435,1525,1342,55,0,7436
7436,1525,1565,55,0,7437
7437,1565,1525,55,0,7438
7438,1542,506,55,0,7439
7439,1542,31,55,0,7440
7440,31,1542,55,0,7441
7441,31,1307,55,0,7442
7442,1307,31,55,0,7443
7443,314,1566,55,0,7444
7444,1566,314,55,0,7445
7445,1345,31,55,0,7446
7446,1431,527,55,0,7447
7447,1497,506,55,0,7448
7448,1542,1567,55,0,7449
7449,1567,865,55,0,7450
7450,1567,1542,55,0,7451
7451,1520,227,55,0,7452
7452,227,1520,55,0,7453
7453,1523,1568,55,0,7454
7454,1568,1523,55,0,7455
7455,1568,1536,55,0,7456
7456,7,60,55,0,7457
7457,1436,1568,55,0,7458
7458,27,1450,55,0,7459
7459,1566,897,55,0,7460
7460,1568,1436,55,0,7461
7461,27,1570,55,0,7462
7462,27,1554,55,0,7463
7463,1345,4,55,0,7464
7464,4,1345,55,0,7465
7465,1523,1533,55,0,7466
7466,1570,27,55,0,7467
7467,507,1205,55,0,7468
7468,1205,507,55,0,7469
7469,1523,1564,55,0,7470
7470,1520,1484,55,0,7471
7471,1484,1520,55,0,7472
7472,1523,1571,55,0,7473
7473,1571,1523,55,0,7474
7474,27,1572,55,0,7475
7475,270,1276,55,0,7476
7476,1345,1276,55,0,7477
7477,1542,1276,55,0,7478
7478,1276,1542,55,0,7479
7479,1520,1565,55,0,7480
7480,1565,1520,55,0,7481
7481,1342,1533,55,0,7482
7482,735,1139,55,0,7483
7483,1277,1573,55,0,7484
7484,1573,1277,55,0,7485
7485,1573,1457,55,0,7486
7486,1241,1574,55,0,7487
7487,1574,1241,55,0,7488
7488,1473,27,55,0,7489
7489,27,1473,55,0,7490
7490,1139,735,55,0,7491
7491,1139,506,55,0,7492
7492,1523,314,56,0,7493
7493,1548,1523,56,0,7494
7494,1523,1548,56,0,7495
7495,31,1345,56,0,7496
7496,1525,1575,56,0,7497
7497,1575,1525,56,0,7498
7498,27,1575,56,0,7499
7499,1575,27,56,0,7500
7500,1294,1575,56,0,7501
7501,1575,1294,56,0,7502
7502,507,1294,56,0,7503
7503,507,1345,56,0,7504
7504,1523,1576,56,0,7505
7505,1576,1523,56,0,7506
7506,1523,4,56,0,7507
7507,1480,1345,56,0,7508
7508,1523,1480,56,0,7509
7509,1480,1523,56,0,7510
7510,1575,19,56,0,7511
7511,1525,1294,56,0,7512
7512,1277,1577,56,0,7513
7513,1525,1564,56,0,7514
7514,1525,1542,56,0,7515
7515,1542,1525,56,0,7516
7516,1277,498,56,0,7517
7517,1277,1578,56,0,7518
7518,1578,1277,56,0,7519
7519,1542,1578,56,0,7520
7520,1578,1542,56,0,7521
7521,4,1523,56,0,7522
7522,498,1542,56,0,7523
7523,498,1277,56,0,7524
7524,1575,1342,56,0,7525
7525,1542,821,56,0,7526
7526,1277,1,56,0,7527
7527,1577,398,56,0,7528
7528,1523,1575,56,0,7529
7529,1177,1579,56,0,7530
7530,1475,1250,56,0,7531
7531,1345,1475,56,0,7532
7532,1564,1525,56,0,7533
7533,1475,1345,56,0,7534
7534,1345,1580,56,0,7535
7535,498,7,56,0,7536
7536,7,498,56,0,7537
7537,1307,27,56,0,7538
7538,27,1307,56,0,7539
7539,1177,1572,56,0,7540
7540,1250,498,56,0,7541
7541,498,1250,56,0,7542
7542,1577,1277,56,0,7543
7543,1342,1580,56,0,7544
7544,1580,1342,56,0,7545
7545,1580,1345,56,0,7546
7546,1577,1581,56,0,7547
7547,1549,735,56,0,7548
7548,1523,1582,56,0,7549
7549,1552,1523,56,0,7550
7550,1177,1450,56,0,7551
7551,1520,1177,56,0,7552
7552,314,1523,56,0,7553
7553,1582,1523,56,0,7554
7554,1513,1548,56,0,7555
7555,1122,1513,56,0,7556
7556,1513,1122,56,0,7557
7557,498,99,56,0,7558
7558,99,498,56,0,7559
7559,99,1542,56,0,7560
7560,1523,1583,56,0,7561
7561,1583,1523,56,0,7562
7562,1579,1177,56,0,7563
7563,27,1584,56,0,7564
7564,1584,27,56,0,7565
7565,1513,1445,56,0,7566
7566,1445,1513,56,0,7567
7567,314,1520,56,0,7568
7568,1520,314,56,0,7569
7569,1513,1307,56,0,7570
7570,1307,1513,56,0,7571
7571,1445,1585,56,0,7572
7572,1445,1476,56,0,7573
7573,1585,1445,56,0,7574
7574,1345,1476,56,0,7575
7575,31,10,56,0,7576
7576,1585,1586,56,0,7577
7577,10,31,56,0,7578
7578,1586,19,56,0,7579
7579,1250,1588,56,0,7580
7580,1588,1250,56,0,7581
7581,1523,552,56,0,7582
7582,552,1523,56,0,7583
7583,1542,498,56,0,7584
7584,1581,1577,57,0,7585
7585,507,1589,57,0,7586
7586,1589,507,57,0,7587
7587,31,1590,57,0,7588
7588,1590,31,57,0,7589
7589,1345,1591,57,0,7590
7590,1591,1345,57,0,7591
7591,140,1345,57,0,7592
7592,1345,140,57,0,7593
7593,140,1,57,0,7594
7594,140,1161,57,0,7595
7595,735,1549,57,0,7596
7596,735,1592,57,0,7597
7597,1457,1593,57,0,7598
7598,1294,1593,57,0,7599
7599,1250,1593,57,0,7600
7600,1583,1593,57,0,7601
7601,146,70,57,0,7602
7602,1,140,57,0,7603
7603,1355,1431,57,0,7604
7604,70,146,57,0,7605
7605,1575,1523,57,0,7606
7606,1345,146,57,0,7607
7607,27,1582,57,0,7608
7608,7,506,57,0,7609
7609,1592,735,57,0,7610
7610,1277,1542,57,0,7611
7611,1542,1277,57,0,7612
7612,1345,1542,57,0,7613
7613,507,1594,57,0,7614
7614,1594,507,57,0,7615
7615,1523,856,57,0,7616
7616,498,1523,57,0,7617
7617,1322,1595,57,0,7618
7618,1595,1322,57,0,7619
7619,27,1596,57,0,7620
7620,1345,1585,57,0,7621
7621,1585,1345,57,0,7622
7622,1523,581,57,0,7623
7623,581,1523,57,0,7624
7624,31,1,57,0,7625
7625,1520,1585,57,0,7626
7626,1585,1597,57,0,7627
7627,1585,1520,57,0,7628
7628,1523,1409,57,0,7629
7629,1409,1523,57,0,7630
7630,1597,1585,57,0,7631
7631,1542,1598,57,0,7632
7632,1598,1542,57,0,7633
7633,859,1599,57,0,7634
7634,859,1523,57,0,7635
7635,1523,859,57,0,7636
7636,1594,1542,57,0,7637
7637,1542,1594,57,0,7638
7638,1473,1523,57,0,7639
7639,1523,1473,57,0,7640
7640,1523,498,57,0,7641
7641,1013,1522,57,0,7642
7642,1522,1013,57,0,7643
7643,1013,1585,57,0,7644
7644,1542,1361,57,0,7645
7645,1484,1600,57,0,7646
7646,1307,498,57,0,7647
7647,498,1307,57,0,7648
7648,1600,1484,57,0,7649
7649,1600,506,57,0,7650
7650,27,1600,57,0,7651
7651,1522,1601,57,0,7652
7652,1601,1522,57,0,7653
7653,1177,1520,57,0,7654
7654,1506,1345,57,0,7655
7655,1345,1506,57,0,7656
7656,1328,1345,57,0,7657
7657,1345,1328,57,0,7658
7658,1499,19,57,0,7659
7659,6,498,57,0,7660
7660,498,6,57,0,7661
7661,46,265,57,0,7662
7662,1585,1013,57,0,7663
7663,1523,1602,57,0,7664
7664,1596,27,57,0,7665
7665,1523,1591,57,0,7666
7666,1591,1523,57,0,7667
7667,1355,1460,57,0,7668
7668,1523,1485,57,0,7669
7669,1485,1523,57,0,7670
7670,140,1603,57,0,7671
7671,1533,1523,57,0,7672
7672,1523,1604,57,0,7673
7673,1604,1523,57,0,7674
7674,865,1161,57,0,7675
7675,1161,865,57,0,7676
7676,552,1,57,0,7677
7677,1,552,57,0,7678
7678,1312,1436,57,0,7679
7679,1345,1603,57,0,7680
7680,1513,1523,58,0,7681
7681,1523,1513,58,0,7682
7682,1548,1513,58,0,7683
7683,1445,265,58,0,7684
7684,1436,1312,58,0,7685
7685,1013,498,58,0,7686
7686,498,1013,58,0,7687
7687,7,92,58,0,7688
7688,1345,1586,58,0,7689
7689,92,7,58,0,7690
7690,27,1607,58,0,7691
7691,1445,1603,58,0,7692
7692,1523,1182,58,0,7693
7693,1182,1523,58,0,7694
7694,735,1608,58,0,7695
7695,1277,6,58,0,7696
7696,6,1277,58,0,7697
7697,1523,1353,58,0,7698
7698,1586,1542,58,0,7699
7699,1542,1586,58,0,7700
7700,7,1586,58,0,7701
7701,1586,7,58,0,7702
7702,27,1609,58,0,7703
7703,27,1610,58,0,7704
7704,1609,27,58,0,7705
7705,146,1577,58,0,7706
7706,1523,1609,58,0,7707
7707,1609,1523,58,0,7708
7708,1523,507,58,0,7709
7709,507,1523,58,0,7710
7710,1523,6,58,0,7711
7711,6,1523,58,0,7712
7712,1520,498,58,0,7713
7713,498,1520,58,0,7714
7714,1307,506,58,0,7715
7715,1542,1523,58,0,7716
7716,1523,1542,58,0,7717
7717,1450,27,58,0,7718
7718,1379,1345,58,0,7719
7719,1610,27,58,0,7720
7720,1523,1610,58,0,7721
7721,1610,1523,58,0,7722
7722,1345,1379,58,0,7723
7723,1523,1614,58,0,7724
7724,1523,1615,58,0,7725
7725,1523,1276,58,0,7726
7726,320,1468,58,0,7727
7727,865,1523,58,0,7728
7728,1523,1205,58,0,7729
7729,1205,1523,58,0,7730
7730,1523,31,58,0,7731
7731,31,1523,58,0,7732
7732,1586,1616,58,0,7733
7733,1616,1586,58,0,7734
7734,1569,1345,58,0,7735
7735,1345,1569,58,0,7736
7736,1542,1345,58,0,7737
7737,1345,1617,58,0,7738
7738,483,1501,58,0,7739
7739,1501,483,58,0,7740
7740,1525,1618,58,0,7741
7741,1587,506,58,0,7742
7742,1523,1532,58,0,7743
7743,1532,1523,58,0,7744
7744,27,1619,58,0,7745
7745,1619,27,58,0,7746
7746,1523,1620,58,0,7747
7747,1620,1523,58,0,7748
7748,1533,1522,58,0,7749
7749,1522,1533,58,0,7750
7750,324,1593,58,0,7751
7751,1523,1621,58,0,7752
7752,1621,1523,58,0,7753
7753,1620,1593,58,0,7754
7754,1593,1620,58,0,7755
7755,607,270,58,0,7756
7756,1345,1454,58,0,7757
7757,1454,1345,58,0,7758
7758,842,1345,58,0,7759
7759,1572,1609,58,0,7760
7760,1241,1177,58,0,7761
7761,1523,1212,58,0,7762
7762,1212,1523,58,0,7763
7763,1523,1623,58,0,7764
7764,1623,1523,58,0,7765
7765,4,1619,58,0,7766
7766,1619,4,58,0,7767
7767,1619,1523,58,0,7768
7768,1523,1619,58,0,7769
7769,1241,1623,58,0,7770
7770,735,1624,58,0,7771
7771,1177,1624,58,0,7772
7772,1177,1395,58,0,7773
7773,1623,1241,58,0,7774
7774,1277,1569,58,0,7775
7775,1569,1277,58,0,7776
7776,1542,1625,58,0,7777
7777,895,1520,58,0,7778
7778,1520,895,58,0,7779
7779,1625,1542,58,0,7780
7780,1626,1572,58,0,7781
7781,1609,1572,58,0,7782
7782,1609,1610,58,0,7783
7783,1542,46,58,0,7784
7784,46,1542,58,0,7785
7785,1610,1609,58,0,7786
7786,27,1627,59,0,7787
7787,27,1612,59,0,7788
7788,27,1605,59,0,7789
7789,1627,27,59,0,7790
7790,1499,865,59,0,7791
7791,1572,1610,59,0,7792
7792,1523,1572,59,0,7793
7793,1523,1628,59,0,7794
7794,1628,1523,59,0,7795
7795,1617,1499,59,0,7796
7796,1499,1617,59,0,7797
7797,1593,1612,59,0,7798
7798,1625,1342,59,0,7799
7799,1612,1593,59,0,7800
7800,1593,1622,59,0,7801
7801,1523,865,59,0,7802
7802,1523,1355,59,0,7803
7803,1625,1629,59,0,7804
7804,1629,1625,59,0,7805
7805,501,1277,59,0,7806
7806,1277,501,59,0,7807
7807,865,146,59,0,7808
7808,146,865,59,0,7809
7809,1593,146,59,0,7810
7810,1622,1593,59,0,7811
7811,1345,1630,59,0,7812
7812,1630,1345,59,0,7813
7813,1307,539,59,0,7814
7814,539,1307,59,0,7815
7815,1294,1630,59,0,7816
7816,1630,1294,59,0,7817
7817,1625,1630,59,0,7818
7818,1629,1627,59,0,7819
7819,1627,1629,59,0,7820
7820,314,1370,59,0,7821
7821,1370,314,59,0,7822
7822,1593,539,59,0,7823
7823,539,1593,59,0,7824
7824,1345,1631,59,0,7825
7825,1631,1345,59,0,7826
7826,539,314,59,0,7827
7827,314,539,59,0,7828
7828,1361,1542,59,0,7829
7829,1612,1523,59,0,7830
7830,1603,140,59,0,7831
7831,1523,1632,59,0,7832
7832,1631,1593,59,0,7833
7833,1593,1631,59,0,7834
7834,1586,1619,59,0,7835
7835,1586,1625,59,0,7836
7836,1625,1586,59,0,7837
7837,842,1294,59,0,7838
7838,27,1633,59,0,7839
7839,1633,27,59,0,7840
7840,1523,1569,59,0,7841
7841,1569,1523,59,0,7842
7842,1564,1523,59,0,7843
7843,1523,1499,59,0,7844
7844,1294,1622,59,0,7845
7845,1622,1294,59,0,7846
7846,1625,1634,59,0,7847
7847,1634,1625,59,0,7848
7848,1277,1613,59,0,7849
7849,146,1277,59,0,7850
7850,1277,146,59,0,7851
7851,552,4,59,0,7852
7852,4,552,59,0,7853
7853,1513,1552,59,0,7854
7854,1395,1624,59,0,7855
7855,501,1523,59,0,7856
7856,1523,501,59,0,7857
7857,865,1586,59,0,7858
7858,1523,1630,59,0,7859
7859,1630,1523,59,0,7860
7860,1630,1277,59,0,7861
7861,1277,1630,59,0,7862
7862,1013,7,59,0,7863
7863,1523,1013,59,0,7864
7864,1013,1523,59,0,7865
7865,1445,1542,59,0,7866
7866,1542,1445,59,0,7867
7867,7,1553,59,0,7868
7868,1553,7,59,0,7869
7869,1514,1501,59,0,7870
7870,1572,735,59,0,7871
7871,1355,1636,59,0,7872
7872,1636,1355,59,0,7873
7873,1553,1445,59,0,7874
7874,1445,1553,59,0,7875
7875,735,1572,59,0,7876
7876,1345,1637,59,0,7877
7877,1637,1345,59,0,7878
7878,1523,1638,59,0,7879
7879,1638,1523,59,0,7880
7880,539,11,59,0,7881
7881,11,539,59,0,7882
7882,539,1294,59,0,7883
7883,1294,539,59,0,7884
7884,1277,1632,59,0,7885
7885,1013,539,59,0,7886
7886,539,1013,59,0,7887
7887,1639,1640,59,0,7888
7888,1548,1522,59,0,7889
7889,1522,1548,59,0,7890
7890,735,1641,59,0,7891
7891,498,1642,59,0,7892
7892,1632,1277,59,0,7893
7893,1523,1577,60,0,7894
7894,1542,1631,60,0,7895
7895,1631,1542,60,0,7896
7896,1355,1627,60,0,7897
7897,1627,1355,60,0,7898
7898,1627,42,60,0,7899
7899,1586,1355,60,0,7900
7900,1278,787,60,0,7901
7901,1553,1541,60,0,7902
7902,1541,1553,60,0,7903
7903,1552,1513,60,0,7904
7904,1355,1642,60,0,7905
7905,1355,1586,60,0,7906
7906,1642,1355,60,0,7907
7907,1521,1506,60,0,7908
7908,7,1620,60,0,7909
7909,1620,7,60,0,7910
7910,1631,1643,60,0,7911
7911,1643,1631,60,0,7912
7912,1593,1644,60,0,7913
7913,1644,1593,60,0,7914
7914,1345,1593,60,0,7915
7915,1593,1345,60,0,7916
7916,244,1514,60,0,7917
7917,1514,244,60,0,7918
7918,1277,1088,60,0,7919
7919,1088,1277,60,0,7920
7920,1643,1277,60,0,7921
7921,1277,1643,60,0,7922
7922,1645,1523,60,0,7923
7923,27,1646,60,0,7924
7924,1646,27,60,0,7925
7925,1603,1460,60,0,7926
7926,1460,1603,60,0,7927
7927,1513,1457,60,0,7928
7928,1457,1513,60,0,7929
7929,1644,1,60,0,7930
7930,1645,1,60,0,7931
7931,1586,1585,60,0,7932
7932,1523,1645,60,0,7933
7933,1345,1647,60,0,7934
7934,1647,1177,60,0,7935
7935,1645,19,60,0,7936
7936,1647,1603,60,0,7937
7937,865,1603,60,0,7938
7938,607,1603,60,0,7939
7939,1542,1355,60,0,7940
7940,1241,1572,60,0,7941
7941,1572,1241,60,0,7942
7942,1568,682,60,0,7943
7943,1603,270,60,0,7944
7944,1572,1647,60,0,7945
7945,1606,1572,60,0,7946
7946,1572,1606,60,0,7947
7947,507,1648,60,0,7948
7948,1586,76,60,0,7949
7949,1,42,60,0,7950
7950,1648,507,60,0,7951
7951,76,1586,60,0,7952
7952,865,1445,60,0,7953
7953,1647,1572,60,0,7954
7954,1610,1572,60,0,7955
7955,27,1649,60,0,7956
7956,27,1586,60,0,7957
7957,1586,27,60,0,7958
7958,865,1548,60,0,7959
7959,1610,1645,60,0,7960
7960,12,67,60,0,7961
7961,12,1411,60,0,7962
7962,67,70,60,0,7963
7963,70,67,60,0,7964
7964,1523,484,60,0,7965
7965,1400,735,60,0,7966
7966,484,1523,60,0,7967
7967,1577,1523,60,0,7968
7968,1586,1651,60,0,7969
7969,1651,1586,60,0,7970
7970,46,151,60,0,7971
7971,1586,1445,60,0,7972
7972,1445,1586,60,0,7973
7973,1448,897,60,0,7974
7974,897,1448,60,0,7975
7975,1487,1652,60,0,7976
7976,1652,1487,60,0,7977
7977,1523,1653,60,0,7978
7978,1653,1523,60,0,7979
7979,324,1523,60,0,7980
7980,1523,324,60,0,7981
7981,1548,1345,61,0,7982
7982,1345,1548,61,0,7983
7983,1501,1514,61,0,7984
7984,897,1566,61,0,7985
7985,1595,1523,61,0,7986
7986,1501,1648,61,0,7987
7987,27,1654,61,0,7988
7988,7,1276,61,0,7989
7989,1276,7,61,0,7990
7990,1613,1277,61,0,7991
7991,1655,1355,61,0,7992
7992,1656,1657,61,0,7993
7993,1657,1656,61,0,7994
7994,1577,146,61,0,7995
7995,146,1542,61,0,7996
7996,1624,1658,61,0,7997
7997,1617,1656,61,0,7998
7998,136,1656,61,0,7999
7999,1656,136,61,0,8000
8000,1658,1624,61,0,8001
8001,1655,483,61,0,8002
8002,483,1655,61,0,8003
8003,863,1659,61,0,8004
8004,1659,863,61,0,8005
8005,501,7,61,0,8006
8006,7,501,61,0,8007
8007,1355,1657,61,0,8008
8008,1657,1355,61,0,8009
8009,27,1657,61,0,8010
8010,1548,1342,61,0,8011
8011,314,1542,61,0,8012
8012,1542,314,61,0,8013
8013,1342,1655,61,0,8014
8014,1655,1342,61,0,8015
8015,865,498,61,0,8016
8016,873,498,61,0,8017
8017,498,873,61,0,8018
8018,1355,873,61,0,8019
8019,873,1355,61,0,8020
8020,1355,1661,61,0,8021
8021,1523,1595,61,0,8022
8022,1355,1307,61,0,8023
8023,1345,314,61,0,8024
8024,314,1345,61,0,8025
8025,1307,1355,61,0,8026
8026,1525,1662,61,0,8027
8027,1662,1525,61,0,8028
8028,1655,1663,61,0,8029
8029,1663,1655,61,0,8030
8030,76,842,61,0,8031
8031,27,1664,61,0,8032
8032,1654,27,61,0,8033
8033,1641,1572,61,0,8034
8034,1572,1641,61,0,8035
8035,1641,1523,61,0,8036
8036,1523,1641,61,0,8037
8037,1548,1665,61,0,8038
8038,1665,1548,61,0,8039
8039,1520,1606,61,0,8040
8040,1606,1520,61,0,8041
8041,1525,1504,61,0,8042
8042,1504,1525,61,0,8043
8043,1542,1566,61,0,8044
8044,1612,1241,61,0,8045
8045,1499,1342,61,0,8046
8046,1499,1523,61,0,8047
8047,1499,1345,61,0,8048
8048,1572,1660,61,0,8049
8049,1345,1355,61,0,8050
8050,1513,1,61,0,8051
8051,1,1513,61,0,8052
8052,1345,498,61,0,8053
8053,1345,1487,61,0,8054
8054,270,1630,61,0,8055
8055,7,1657,61,0,8056
8056,1612,1342,61,0,8057
8057,1342,1612,61,0,8058
8058,1572,1587,61,0,8059
8059,1572,1552,61,0,8060
8060,1523,1667,61,0,8061
8061,320,1523,61,0,8062
8062,1656,1355,62,0,8063
8063,1355,1668,62,0,8064
8064,978,1669,62,0,8065
8065,1669,978,62,0,8066
8066,1533,1670,62,0,8067
8067,1670,1533,62,0,8068
8068,1525,1671,62,0,8069
8069,46,1345,62,0,8070
8070,46,1312,62,0,8071
8071,1457,1669,62,0,8072
8072,1669,1457,62,0,8073
8073,1520,1586,62,0,8074
8074,1586,1520,62,0,8075
8075,1520,1572,62,0,8076
8076,735,1423,62,0,8077
8077,42,1523,62,0,8078
8078,1525,1673,62,0,8079
8079,1673,1525,62,0,8080
8080,1523,320,62,0,8081
8081,1523,42,62,0,8082
8082,1525,865,62,0,8083
8083,1667,1523,62,0,8084
8084,27,1676,62,0,8085
8085,1672,735,62,0,8086
8086,1572,1520,62,0,8087
8087,1423,1678,62,0,8088
8088,30,376,62,0,8089
8089,1678,1423,62,0,8090
8090,27,1679,62,0,8091
8091,1679,27,62,0,8092
8092,1523,1680,62,0,8093
8093,1680,1523,62,0,8094
8094,1342,1681,62,0,8095
8095,1681,1342,62,0,8096
8096,1552,1572,62,0,8097
8097,1355,1629,62,0,8098
8098,1355,1655,62,0,8099
8099,28,1,62,0,8100
8100,1,28,62,0,8101
8101,1629,1355,62,0,8102
8102,1629,1294,62,0,8103
8103,1520,1448,62,0,8104
8104,1448,1520,62,0,8105
8105,1,1682,62,0,8106
8106,1682,1,62,0,8107
8107,1423,735,62,0,8108
8108,1497,1241,62,0,8109
8109,1497,1683,62,0,8110
8110,1548,1679,62,0,8111
8111,735,484,62,0,8112
8112,735,1241,62,0,8113
8113,735,1672,62,0,8114
8114,1606,1684,62,0,8115
8115,1684,1606,62,0,8116
8116,265,1342,62,0,8117
8117,1342,265,62,0,8118
8118,1277,1460,62,0,8119
8119,1460,1277,62,0,8120
8120,1648,1460,62,0,8121
8121,1460,1648,62,0,8122
8122,1460,1669,62,0,8123
8123,1669,1460,62,0,8124
8124,1161,1572,62,0,8125
8125,1572,1161,62,0,8126
8126,1523,1522,62,0,8127
8127,1523,1612,62,0,8128
8128,1520,1513,62,0,8129
8129,1513,1520,62,0,8130
8130,270,842,62,0,8131
8131,270,1342,62,0,8132
8132,1600,27,62,0,8133
8133,1161,46,62,0,8134
8134,1669,1114,62,0,8135
8135,1542,1513,62,0,8136
8136,1513,1541,62,0,8137
8137,1541,1513,62,0,8138
8138,1161,1645,63,0,8139
8139,1277,1411,63,0,8140
8140,552,1542,63,0,8141
8141,1542,552,63,0,8142
8142,27,1687,63,0,8143
8143,1687,27,63,0,8144
8144,1277,1648,63,0,8145
8145,320,1688,63,0,8146
8146,1648,1277,63,0,8147
8147,1294,1629,63,0,8148
8148,27,1688,63,0,8149
8149,27,1689,63,0,8150
8150,1683,1690,63,0,8151
8151,1520,1691,63,0,8152
8152,1691,1520,63,0,8153
8153,7,265,63,0,8154
8154,146,1688,63,0,8155
8155,1624,1692,63,0,8156
8156,1355,865,63,0,8157
8157,1691,454,63,0,8158
8158,454,1691,63,0,8159
8159,1445,1648,63,0,8160
8160,1345,1205,63,0,8161
8161,1205,1345,63,0,8162
8162,1345,1520,63,0,8163
8163,1520,1345,63,0,8164
8164,1691,217,63,0,8165
8165,217,1691,63,0,8166
8166,865,1693,63,0,8167
8167,1693,865,63,0,8168
8168,1691,1694,63,0,8169
8169,1457,1277,63,0,8170
8170,1241,1619,63,0,8171
8171,7,1619,63,0,8172
8172,484,735,63,0,8173
8173,1277,1457,63,0,8174
8174,1619,1241,63,0,8175
8175,1691,1294,63,0,8176
8176,1586,1691,63,0,8177
8177,1294,1691,63,0,8178
8178,1525,1695,63,0,8179
8179,1345,1682,63,0,8180
8180,1695,1525,63,0,8181
8181,1682,1345,63,0,8182
8182,498,1161,63,0,8183
8183,1528,1342,63,0,8184
8184,1691,1686,63,0,8185
8185,1686,1691,63,0,8186
8186,1630,1307,63,0,8187
8187,1307,1630,63,0,8188
8188,27,1696,63,0,8189
8189,1697,792,63,0,8190
8190,1693,1205,63,0,8191
8191,1205,1693,63,0,8192
8192,1686,1539,63,0,8193
8193,1520,821,63,0,8194
8194,1586,1648,63,0,8195
8195,1648,1586,63,0,8196
8196,1355,1241,63,0,8197
8197,376,30,63,0,8198
8198,376,1241,63,0,8199
8199,1241,376,63,0,8200
8200,1241,735,63,0,8201
8201,376,1375,63,0,8202
8202,1675,735,63,0,8203
8203,1696,27,63,0,8204
8204,1375,376,63,0,8205
8205,552,1311,63,0,8206
8206,1311,552,63,0,8207
8207,507,498,63,0,8208
8208,376,69,63,0,8209
8209,498,507,63,0,8210
8210,376,218,63,0,8211
8211,1,1311,63,0,8212
8212,501,1345,63,0,8213
8213,454,1698,63,0,8214
8214,1325,314,63,0,8215
8215,1691,868,63,0,8216
8216,868,1691,63,0,8217
8217,1522,1691,63,0,8218
8218,1691,1522,63,0,8219
8219,552,1345,63,0,8220
8220,1345,552,63,0,8221
8221,1682,865,63,0,8222
8222,1572,1666,63,0,8223
8223,1586,1345,63,0,8224
8224,1666,1572,63,0,8225
8225,1161,1702,63,0,8226
8226,1355,1702,63,0,8227
8227,1702,1355,63,0,8228
8228,1648,1514,63,0,8229
8229,1514,1648,63,0,8230
8230,1445,1,63,0,8231
8231,1,1445,63,0,8232
8232,28,1703,63,0,8233
8233,1703,28,63,0,8234
8234,1701,1641,63,0,8235
8235,1701,821,63,0,8236
8236,1,90,63,0,8237
8237,1,1704,64,0,8238
8238,1533,1342,64,0,8239
8239,1514,506,64,0,8240
8240,1448,1294,64,0,8241
8241,1294,1448,64,0,8242
8242,1705,1294,64,0,8243
8243,1325,1161,64,0,8244
8244,498,1325,64,0,8245
8245,1520,1645,64,0,8246
8246,1612,1686,64,0,8247
8247,1586,1433,64,0,8248
8248,1325,1706,64,0,8249
8249,1706,1325,64,0,8250
8250,1706,665,64,0,8251
8251,665,1706,64,0,8252
8252,498,1533,64,0,8253
8253,1533,1707,64,0,8254
8254,1707,1533,64,0,8255
8255,1706,1709,64,0,8256
8256,1709,1706,64,0,8257
8257,1533,498,64,0,8258
8258,1706,1699,64,0,8259
8259,1699,1706,64,0,8260
8260,1676,1699,64,0,8261
8261,1586,1699,64,0,8262
8262,1699,1586,64,0,8263
8263,1701,1542,64,0,8264
8264,1542,1701,64,0,8265
8265,1699,1676,64,0,8266
8266,1680,506,64,0,8267
8267,1282,1699,64,0,8268
8268,498,1345,64,0,8269
8269,1325,324,64,0,8270
8270,1485,1707,64,0,8271
8271,1707,1485,64,0,8272
8272,31,265,64,0,8273
8273,1711,1699,64,0,8274
8274,1712,1699,64,0,8275
8275,1699,1712,64,0,8276
8276,1325,782,64,0,8277
8277,1711,1542,64,0,8278
8278,140,1713,64,0,8279
8279,1711,782,64,0,8280
8280,1713,140,64,0,8281
8281,1714,1548,64,0,8282
8282,31,1548,64,0,8283
8283,1572,1690,64,0,8284
8284,1542,1711,64,0,8285
8285,865,1711,64,0,8286
8286,1445,1711,64,0,8287
8287,1699,1711,64,0,8288
8288,1520,1711,64,0,8289
8289,1457,1355,64,0,8290
8290,1629,1669,64,0,8291
8291,1640,1639,64,0,8292
8292,1640,1617,64,0,8293
8293,1709,1630,64,0,8294
8294,1630,1709,64,0,8295
8295,1548,31,64,0,8296
8296,1548,184,64,0,8297
8297,1548,1650,64,0,8298
8298,1548,1714,64,0,8299
8299,507,1699,64,0,8300
8300,1548,865,64,0,8301
8301,1699,507,64,0,8302
8302,1548,1711,64,0,8303
8303,1572,1715,64,0,8304
8304,1715,1572,64,0,8305
8305,501,1548,64,0,8306
8306,1548,501,64,0,8307
8307,28,1700,64,0,8308
8308,1700,28,64,0,8309
8309,1241,1497,64,0,8310
8310,265,1345,64,0,8311
8311,1716,28,64,0,8312
8312,28,1572,64,0,8313
8313,1572,28,64,0,8314
8314,1522,1540,64,0,8315
